x
-1 1
1 -0.06739600000000001 0.2918889999999998
2 -0.177511 0.3547059999999997
3 -0.2122920000000001 0.1675619999999998
4 -0.3719470000000005 0.1727379999999989
5 -0.3400850000000002 0.3411
6 -0.5538789999999998 0.4724600000000003
7 -0.3327530000000003 0.4605779999999999
8 -0.3459180000000002 0.115008
9 -0.1599059999999994 0.1747840000000007
10 -0.3824389999999998 0.2037269999999998
11 -0.5416439999999998 0.1456900000000001
12 -0.8509820000000001 0.267201
13 -0.03193699999999966 0.1232040000000001
14 -0.07569000000000004 0.2274240000000001
15 -0.1035638 0.1842653
16 -0.08684579999999997 0.08481699999999992
17 -0.122376 0.08848999999999996
18 -0.1386760000000002 0.2056779999999998
19 -0.1153500000000003 0.03793399999999991
20 -0.2822549999999999 0.05369299999999999
21 -0.2641869999999999 0.1435500000000001
22 -0.103728 0.221303
23 -0.3825499999999999 0.098136
24 -0.2127006 0.1202863
25 -0.001862660000000002 0.003959199999999996
26 -0.04258300000000048 0.07426200000000005
27 -0.07953600000000005 0.232226
28 -0.1945687 0.1581098999999999
29 -0.07728099999999927 0.06585200000000135
30 -0.1339210000000008 0.2620749999999994
31 -0.07495799999999964 0.0503600000000004
32 -0.08254599999999979 0.1178749999999997
33 -0.3024499999999994 0.007527000000000506
34 -0.1086609999999997 0.07458600000000004
35 -0.2742260000000005 0.03019399999999983
36 -0.2163089999999999 0.001483000000000345
37 -0.09729099999999979 0.2143139999999999
38 -0.003797560000000005 0.01636013
39 -0.01088981 0.005943619999999997
40 -0.01032949999999999 0.005945100000000009
41 -0.009030300000000019 0.0117148
42 -0.02107570000000003 0.03901289999999996
43 -0.02060419999999996 0.02946900000000002
44 -0.01105039999999996 0.01617020000000002
45 -0.03170869999999998 0.03363770000000005
46 -0.02207609999999999 0.02479360000000003
47 -0.02995920000000002 0.02464999999999995
48 -0.03498960000000001 0.02576909999999999
49 -0.03830568 0.01928931
50 -3.1756909e-05 1.7383701e-05
51 -0.04258300000000048 0.07426200000000005
52 -0.07953600000000005 0.232226
53 -0.1945687 0.1581098999999999
54 -0.07728099999999927 0.06585200000000135
55 -0.1339210000000008 0.2620749999999994
56 -0.07495799999999964 0.0503600000000004
57 -0.08254599999999979 0.1178749999999997
58 -0.3024499999999994 0.007527000000000506
59 -0.1086609999999997 0.07458600000000004
60 -0.2742260000000005 0.03019399999999983
61 -0.2163089999999999 0.001483000000000345
62 -0.09729099999999979 0.2143139999999999
63 -0.003797560000000005 0.01636013
64 -0.01088981 0.005943619999999997
65 -0.01032949999999999 0.005945100000000009
66 -0.009030300000000019 0.0117148
